,id,title,description,price,discount_per,rating,thumbnail,link
49,349,"POCO M6 5G (Galactic Black, 256 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">8 GB RAM | 256 GB ROM | Expandable Upto 1 TB</li><li class=""rgWa7D"">17.12 cm (6.74 inch) HD+ Display</li><li class=""rgWa7D"">50MP Rear Camera</li><li class=""rgWa7D"">5000 mAh Battery</li><li class=""rgWa7D"">Mediatek Dimensity 6100+ Processor</li><li class=""rgWa7D"">1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories</li></ul>","15,999",25% off,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/h/b/r/-original-imagytcpcnjbduwh.jpeg?q=70,https://www.flipkart.com/poco-m6-5g-galactic-black-256-gb/p/itm1bc7cb01620e6?pid=MOBGW9FEQH3ESHCZ&lid=LSTMOBGW9FEQH3ESHCZIDEBTF&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_4_74&otracker=search&otracker1=search&fm=organic&iid=70bedb7b-da53-42c4-b756-b9064bf088ea.MOBGW9FEQH3ESHCZ.SEARCH&ppt=None&ppn=None&ssid=xd960f06680000001709927014979&qH=179b063c26bcaa74
50,350,SAMSUNG Guru Music 2,"<ul class=""_1xgFaf""><li class=""rgWa7D"">NA ROM | Expandable Upto 16 GB</li><li class=""rgWa7D"">5.08 cm (2 inch) QVGA Display</li><li class=""rgWa7D"">0MP Front Camera</li><li class=""rgWa7D"">800 mAh Battery</li><li class=""rgWa7D"">NA 0 Single Core 208MHz Processor</li><li class=""rgWa7D"">No Warranty</li></ul>","2,599",54% off,4.2,https://rukminim2.flixcart.com/image/312/312/kxdl3m80/mobile/h/3/r/guru-music-2-blue-sm-b315-samsung-original-imag9ungdzcughek.jpeg?q=70,https://www.flipkart.com/samsung-guru-music-2/p/itm2c9ea56f8959f?pid=MOBG9UNGRAUHZEUH&lid=LSTMOBG9UNGRAUHZEUHER2RJF&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_4_75&otracker=search&otracker1=search&fm=organic&iid=70bedb7b-da53-42c4-b756-b9064bf088ea.MOBG9UNGRAUHZEUH.SEARCH&ppt=None&ppn=None&ssid=xd960f06680000001709927014979&qH=179b063c26bcaa74
51,351,"realme C53 (Champion Gold, 128 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">6 GB RAM | 128 GB ROM | Expandable Upto 2 TB</li><li class=""rgWa7D"">17.12 cm (6.74 inch) HD Display</li><li class=""rgWa7D"">108MP + 2MP | 8MP Front Camera</li><li class=""rgWa7D"">5000 mAh Battery</li><li class=""rgWa7D"">T612 Processor</li><li class=""rgWa7D"">1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories</li></ul>","13,999",32% off,4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/h/h/d/-original-imags487gaqqhcea.jpeg?q=70,https://www.flipkart.com/realme-c53-champion-gold-128-gb/p/itm5df90168ecd05?pid=MOBGTEVGHM9ZPZBB&lid=LSTMOBGTEVGHM9ZPZBBYVV7IY&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&spotlightTagId=BestsellerId_tyy%2F4io&srno=s_4_76&otracker=search&otracker1=search&fm=organic&iid=70bedb7b-da53-42c4-b756-b9064bf088ea.MOBGTEVGHM9ZPZBB.SEARCH&ppt=None&ppn=None&ssid=xd960f06680000001709927014979&qH=179b063c26bcaa74
52,352,"Tecno Spark 10 Pro Moon Explorer 50MPCamera, Glass Back, 16GB Expandable RAM (Lunar Eclipse, 128 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">8 GB RAM | 128 GB ROM</li><li class=""rgWa7D"">16.97 cm (6.68 inch) Full HD+ Display</li><li class=""rgWa7D"">50MP Rear Camera</li><li class=""rgWa7D"">5000 mAh Battery</li><li class=""rgWa7D"">1 Year Warranty</li></ul>","13,999",35% off,3.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/n/s/e/spark-10-pro-spark-10-pro-tecno-original-imagsrpuftgvyf4p.jpeg?q=70,https://www.flipkart.com/tecno-spark-10-pro-moon-explorer-50mpcamera-glass-back-16gb-expandable-ram-lunar-eclipse-128-gb/p/itmc2ea73dbea2d6?pid=MOBGSRPUBAQKTJGD&lid=LSTMOBGSRPUBAQKTJGDGOCPGI&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_4_77&otracker=search&otracker1=search&fm=organic&iid=en_plLY7i2nS-LTBmlAWgvoNs-NkzJfHKbmdr1ipneITSqs3aVr0OeCcwyeco59ccaQ76QTAtK-SS19chF3qOV75A%3D%3D&ppt=None&ppn=None&ssid=xd960f06680000001709927014979&qH=179b063c26bcaa74
53,353,"realme 12+ 5G (Pioneer Green, 256 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">8 GB RAM | 256 GB ROM | Expandable Upto 2 TB</li><li class=""rgWa7D"">16.94 cm (6.67 inch) Full HD+ Display</li><li class=""rgWa7D"">50MP + 8MP + 2MP | 16MP Front Camera</li><li class=""rgWa7D"">5000 mAh Battery</li><li class=""rgWa7D"">Dimensity 7050 Processor</li><li class=""rgWa7D"">1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories</li></ul>","25,999",15% off,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/e/w/x/-original-imagyzwyyzavhgfe.jpeg?q=70,https://www.flipkart.com/realme-12-5g-pioneer-green-256-gb/p/itmaf084e49c78e2?pid=MOBGYAFK2SGFMCFE&lid=LSTMOBGYAFK2SGFMCFERODKFP&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_4_78&otracker=search&otracker1=search&fm=organic&iid=en_plLY7i2nS-LTBmlAWgvoNs-NkzJfHKbmdr1ipneITSpcW3WwrIw4BJEktMsFjP2j_W1wadtafuvaWyfBZ8fFcPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=xd960f06680000001709927014979&qH=179b063c26bcaa74
54,354,"POCO C65 (Pastel Blue, 256 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">8 GB RAM | 256 GB ROM | Expandable Upto 1 TB</li><li class=""rgWa7D"">17.12 cm (6.74 inch) HD+ Display</li><li class=""rgWa7D"">50MP + AI Lens + 2MP | 8MP Front Camera</li><li class=""rgWa7D"">5000 mAh Battery</li><li class=""rgWa7D"">Helio G85 Processor</li><li class=""rgWa7D"">1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories</li></ul>","13,499",33% off,4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/b/u/8/c65-mzb0g8nin-poco-original-imagw6j2kp5t5jek.jpeg?q=70,https://www.flipkart.com/poco-c65-pastel-blue-256-gb/p/itm25756864abc77?pid=MOBGVVTX2QNXDJ2W&lid=LSTMOBGVVTX2QNXDJ2WLNZIWO&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_4_79&otracker=search&otracker1=search&fm=organic&iid=70bedb7b-da53-42c4-b756-b9064bf088ea.MOBGVVTX2QNXDJ2W.SEARCH&ppt=None&ppn=None&ssid=xd960f06680000001709927014979&qH=179b063c26bcaa74
55,355,"POCO M6 5G (Galactic Black, 128 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">4 GB RAM | 128 GB ROM | Expandable Upto 1 TB</li><li class=""rgWa7D"">17.12 cm (6.74 inch) HD+ Display</li><li class=""rgWa7D"">50MP Rear Camera</li><li class=""rgWa7D"">5000 mAh Battery</li><li class=""rgWa7D"">Mediatek Dimensity 6100+ Processor</li><li class=""rgWa7D"">1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories</li></ul>","12,999",26% off,4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/h/b/r/-original-imagytcpcnjbduwh.jpeg?q=70,https://www.flipkart.com/poco-m6-5g-galactic-black-128-gb/p/itmd464653b7b5c9?pid=MOBGW9FEHEYNW7ZR&lid=LSTMOBGW9FEHEYNW7ZRAFXOX8&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_4_80&otracker=search&otracker1=search&fm=organic&iid=70bedb7b-da53-42c4-b756-b9064bf088ea.MOBGW9FEHEYNW7ZR.SEARCH&ppt=None&ppn=None&ssid=xd960f06680000001709927014979&qH=179b063c26bcaa74
56,356,"OPPO F25 Pro 5G (Lava Red, 128 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">8 GB RAM | 128 GB ROM | Expandable Upto 2 TB</li><li class=""rgWa7D"">17.02 cm (6.7 inch) Full HD+ Display</li><li class=""rgWa7D"">64MP + 8MP + 2MP | 32MP Front Camera</li><li class=""rgWa7D"">5000 mAh Battery</li><li class=""rgWa7D"">Dimensity 7050 Processor</li><li class=""rgWa7D"">1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories</li></ul>","28,999",17% off,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/e/q/j/-original-imagybz8gbfsaevs.jpeg?q=70,https://www.flipkart.com/oppo-f25-pro-5g-lava-red-128-gb/p/itm9451b9c477991?pid=MOBGXX3VNCYH65CM&lid=LSTMOBGXX3VNCYH65CMXL5ILC&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_4_81&otracker=search&otracker1=search&fm=organic&iid=en_plLY7i2nS-LTBmlAWgvoNs-NkzJfHKbmdr1ipneITSrduj1xSqOtrUIXl0wFRw5jgFoVt8P7vujQ_3JdW5GE4g%3D%3D&ppt=None&ppn=None&ssid=xd960f06680000001709927014979&qH=179b063c26bcaa74
57,357,SAMSUNG Guru Music 2,"<ul class=""_1xgFaf""><li class=""rgWa7D"">NA ROM</li><li class=""rgWa7D"">5.08 cm (2 inch) NA Display</li><li class=""rgWa7D"">800 mAh Battery</li><li class=""rgWa7D"">1 Year Manufacturer Warranty</li></ul>","2,799",48% off,4.3,https://rukminim2.flixcart.com/image/312/312/kr6oeq80/mobile/p/f/f/guru-music-2-sm-b310ezddins-samsung-original-imafchdspbgbvuth.jpeg?q=70,https://www.flipkart.com/samsung-guru-music-2/p/itm2c9ea56f8959f?pid=MOBF54P4G66ZBJ9K&lid=LSTMOBF54P4G66ZBJ9K69RWQZ&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_4_82&otracker=search&otracker1=search&fm=organic&iid=70bedb7b-da53-42c4-b756-b9064bf088ea.MOBF54P4G66ZBJ9K.SEARCH&ppt=None&ppn=None&ssid=xd960f06680000001709927014979&qH=179b063c26bcaa74
58,358,"vivo T2 5G (Nitro Blaze, 128 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">8 GB RAM | 128 GB ROM</li><li class=""rgWa7D"">16.21 cm (6.38 inch) Full HD+ Display</li><li class=""rgWa7D"">64 MP (OIS) + 2MP | 16MP Front Camera</li><li class=""rgWa7D"">4500 mAh Battery</li><li class=""rgWa7D"">Snapdragon 695 Processor</li><li class=""rgWa7D"">1 Year of Device &amp; 6 Months for Inbox Accessories</li></ul>","24,999",28% off,4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/u/1/h/-original-imagpfbvfu4p55n4.jpeg?q=70,https://www.flipkart.com/vivo-t2-5g-nitro-blaze-128-gb/p/itma79eb573156a4?pid=MOBGZBFUHGYHNEMB&lid=LSTMOBGZBFUHGYHNEMBDASSEQ&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_4_83&otracker=search&otracker1=search&fm=organic&iid=70bedb7b-da53-42c4-b756-b9064bf088ea.MOBGZBFUHGYHNEMB.SEARCH&ppt=None&ppn=None&ssid=xd960f06680000001709927014979&qH=179b063c26bcaa74
59,359,"realme C53 (Champion Gold, 64 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">6 GB RAM | 64 GB ROM | Expandable Upto 2 TB</li><li class=""rgWa7D"">17.12 cm (6.74 inch) HD Display</li><li class=""rgWa7D"">108MP + 2MP | 8MP Front Camera</li><li class=""rgWa7D"">5000 mAh Battery</li><li class=""rgWa7D"">T612 Processor</li><li class=""rgWa7D"">1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories</li></ul>","12,999",30% off,4.1,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/h/h/d/-original-imags487gaqqhcea.jpeg?q=70,https://www.flipkart.com/realme-c53-champion-gold-64-gb/p/itm5df90168ecd05?pid=MOBGQY939DG9GBQ8&lid=LSTMOBGQY939DG9GBQ8AQQV4I&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_4_84&otracker=search&otracker1=search&fm=organic&iid=70bedb7b-da53-42c4-b756-b9064bf088ea.MOBGQY939DG9GBQ8.SEARCH&ppt=None&ppn=None&ssid=xd960f06680000001709927014979&qH=179b063c26bcaa74
60,360,"Infinix HOT 40i (Starfall Green, 256 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">8 GB RAM | 256 GB ROM | Expandable Upto 2 TB</li><li class=""rgWa7D"">16.76 cm (6.6 inch) HD+ Display</li><li class=""rgWa7D"">50MP + AI Lens | 32MP Front Camera</li><li class=""rgWa7D"">5000 mAh Battery</li><li class=""rgWa7D"">Unisoc T606 Processor</li><li class=""rgWa7D"">1 Year on Handset and 6 Months on Accessories</li></ul>","10,999",15% off,4.1,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/a/4/w/-original-imagxtneg6xnjqav.jpeg?q=70,https://www.flipkart.com/infinix-hot-40i-starfall-green-256-gb/p/itma7412e2a212c6?pid=MOBGXZGH2XZTHTZS&lid=LSTMOBGXZGH2XZTHTZSDCVLP2&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_4_85&otracker=search&otracker1=search&fm=organic&iid=70bedb7b-da53-42c4-b756-b9064bf088ea.MOBGXZGH2XZTHTZS.SEARCH&ppt=None&ppn=None&ssid=xd960f06680000001709927014979&qH=179b063c26bcaa74
61,361,"Infinix HOT 40i (Horizon Gold, 256 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">8 GB RAM | 256 GB ROM | Expandable Upto 2 TB</li><li class=""rgWa7D"">16.76 cm (6.6 inch) HD+ Display</li><li class=""rgWa7D"">50MP + AI Lens | 32MP Front Camera</li><li class=""rgWa7D"">5000 mAh Battery</li><li class=""rgWa7D"">Unisoc T606 Processor</li><li class=""rgWa7D"">1 Year on Handset and 6 Months on Accessories</li></ul>","10,999",15% off,4.1,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/q/y/o/hot-40i-x6528-infinix-original-imagxquujpnngqgz.jpeg?q=70,https://www.flipkart.com/infinix-hot-40i-horizon-gold-256-gb/p/itma7412e2a212c6?pid=MOBGXZGHKMQ5TSBT&lid=LSTMOBGXZGHKMQ5TSBTCNZ27C&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_4_86&otracker=search&otracker1=search&fm=organic&iid=70bedb7b-da53-42c4-b756-b9064bf088ea.MOBGXZGHKMQ5TSBT.SEARCH&ppt=None&ppn=None&ssid=xd960f06680000001709927014979&qH=179b063c26bcaa74
62,362,"Infinix HOT 40i (Starlit Black, 256 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">8 GB RAM | 256 GB ROM | Expandable Upto 2 TB</li><li class=""rgWa7D"">16.76 cm (6.6 inch) HD+ Display</li><li class=""rgWa7D"">50MP + AI Lens | 32MP Front Camera</li><li class=""rgWa7D"">5000 mAh Battery</li><li class=""rgWa7D"">Unisoc T606 Processor</li><li class=""rgWa7D"">1 Year on Handset and 6 Months on Accessories</li></ul>","10,999",15% off,4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/w/s/d/-original-imagxtngwgcfwvy5.jpeg?q=70,https://www.flipkart.com/infinix-hot-40i-starlit-black-256-gb/p/itma7412e2a212c6?pid=MOBGXZGHWQGSK9RQ&lid=LSTMOBGXZGHWQGSK9RQPEMLHU&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_4_87&otracker=search&otracker1=search&fm=organic&iid=70bedb7b-da53-42c4-b756-b9064bf088ea.MOBGXZGHWQGSK9RQ.SEARCH&ppt=None&ppn=None&ssid=xd960f06680000001709927014979&qH=179b063c26bcaa74
63,363,"realme 11x 5G (Purple Dawn, 128 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">6 GB RAM | 128 GB ROM | Expandable Upto 2 TB</li><li class=""rgWa7D"">17.07 cm (6.72 inch) Full HD+ Display</li><li class=""rgWa7D"">64MP + 2MP | 8MP Front Camera</li><li class=""rgWa7D"">5000 mAh Battery</li><li class=""rgWa7D"">Dimensity 6100+ Processor</li><li class=""rgWa7D"">1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories</li></ul>","16,999",23% off,4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/e/q/g/-original-imagtqqd4vcdzqdg.jpeg?q=70,https://www.flipkart.com/realme-11x-5g-purple-dawn-128-gb/p/itm07be1a2ff1a1b?pid=MOBGS2WFBDQBD2B4&lid=LSTMOBGS2WFBDQBD2B41C9ZEH&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&spotlightTagId=BestsellerId_tyy%2F4io&srno=s_4_88&otracker=search&otracker1=search&fm=organic&iid=70bedb7b-da53-42c4-b756-b9064bf088ea.MOBGS2WFBDQBD2B4.SEARCH&ppt=None&ppn=None&ssid=xd960f06680000001709927014979&qH=179b063c26bcaa74
64,364,"vivo T2 5G (Nitro Blaze, 128 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">6 GB RAM | 128 GB ROM</li><li class=""rgWa7D"">16.21 cm (6.38 inch) Full HD+ Display</li><li class=""rgWa7D"">64 MP (OIS) + 2MP | 16MP Front Camera</li><li class=""rgWa7D"">4500 mAh Battery</li><li class=""rgWa7D"">Snapdragon 695 Processor</li><li class=""rgWa7D"">1 Year of Device &amp; 6 Months for Inbox Accessories</li></ul>","23,999",33% off,4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/u/1/h/-original-imagpfbvfu4p55n4.jpeg?q=70,https://www.flipkart.com/vivo-t2-5g-nitro-blaze-128-gb/p/itma79eb573156a4?pid=MOBGZBFUVZCHW6HU&lid=LSTMOBGZBFUVZCHW6HUXFPFXB&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&spotlightTagId=BestsellerId_tyy%2F4io&srno=s_4_89&otracker=search&otracker1=search&fm=organic&iid=70bedb7b-da53-42c4-b756-b9064bf088ea.MOBGZBFUVZCHW6HU.SEARCH&ppt=None&ppn=None&ssid=xd960f06680000001709927014979&qH=179b063c26bcaa74
65,365,"vivo T2 5G (Velocity Wave, 128 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">6 GB RAM | 128 GB ROM</li><li class=""rgWa7D"">16.21 cm (6.38 inch) Full HD+ Display</li><li class=""rgWa7D"">64 MP (OIS) + 2MP | 16MP Front Camera</li><li class=""rgWa7D"">4500 mAh Battery</li><li class=""rgWa7D"">Snapdragon 695 Processor</li><li class=""rgWa7D"">1 Year of Device &amp; 6 Months for Inbox Accessories</li></ul>","23,999",33% off,4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/r/s/r/-original-imagpfbtmrr7spgc.jpeg?q=70,https://www.flipkart.com/vivo-t2-5g-velocity-wave-128-gb/p/itma79eb573156a4?pid=MOBGZBFU3KXMFYHP&lid=LSTMOBGZBFU3KXMFYHPQBLL0Y&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_4_90&otracker=search&otracker1=search&fm=organic&iid=70bedb7b-da53-42c4-b756-b9064bf088ea.MOBGZBFU3KXMFYHP.SEARCH&ppt=None&ppn=None&ssid=xd960f06680000001709927014979&qH=179b063c26bcaa74
66,366,"Motorola Edge 40 Neo (Peach Fuzz, 128 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">8 GB RAM | 128 GB ROM</li><li class=""rgWa7D"">16.64 cm (6.55 inch) Full HD+ Display</li><li class=""rgWa7D"">50MP + 13MP | 32MP Front Camera</li><li class=""rgWa7D"">5000 mAh Battery</li><li class=""rgWa7D"">Dimensity 7030 Processor</li><li class=""rgWa7D"">1 Year on Handset and 6 Months on Accessories</li></ul>","27,999",17% off,4.1,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/5/c/r/-original-imagx24ftn9fyuam.jpeg?q=70,https://www.flipkart.com/motorola-edge-40-neo-peach-fuzz-128-gb/p/itm6fb5c2c795a3d?pid=MOBGW6JJ4ZJHVGXE&lid=LSTMOBGW6JJ4ZJHVGXE5ZQ3A2&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_4_91&otracker=search&otracker1=search&fm=organic&iid=70bedb7b-da53-42c4-b756-b9064bf088ea.MOBGW6JJ4ZJHVGXE.SEARCH&ppt=None&ppn=None&ssid=xd960f06680000001709927014979&qH=179b063c26bcaa74
67,367,Nokia 105 Classic without Charger,"<ul class=""_1xgFaf""><li class=""rgWa7D"">32 MB RAM | 32 MB ROM</li><li class=""rgWa7D"">4.5 cm (1.77 inch) Display</li><li class=""rgWa7D"">0MP Front Camera</li><li class=""rgWa7D"">800 mAh Battery</li><li class=""rgWa7D"">SC6531E Processor</li><li class=""rgWa7D"">1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories Including Battery from the Date of Purchase</li></ul>","1,249",20% off,4.1,https://rukminim2.flixcart.com/image/312/312/l0r1j0w0/mobile/b/h/f/-original-imagch28cnf3u3we.jpeg?q=70,https://www.flipkart.com/nokia-105-classic-without-charger/p/itm1f9b32d78f93f?pid=MOBGWZUWPTFTQZAH&lid=LSTMOBGWZUWPTFTQZAHX8MMOT&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_4_92&otracker=search&otracker1=search&fm=organic&iid=70bedb7b-da53-42c4-b756-b9064bf088ea.MOBGWZUWPTFTQZAH.SEARCH&ppt=None&ppn=None&ssid=xd960f06680000001709927014979&qH=179b063c26bcaa74
68,368,Nokia 105 Classic without Charger,"<ul class=""_1xgFaf""><li class=""rgWa7D"">32 MB RAM | 32 MB ROM</li><li class=""rgWa7D"">4.5 cm (1.77 inch) Display</li><li class=""rgWa7D"">0MP Front Camera</li><li class=""rgWa7D"">800 mAh Battery</li><li class=""rgWa7D"">SC6531E Processor</li><li class=""rgWa7D"">1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories Including Battery from the Date of Purchase</li></ul>","1,249",20% off,4.1,https://rukminim2.flixcart.com/image/312/312/l0r1j0w0/mobile/k/b/o/-original-imagch26hyzhgn9v.jpeg?q=70,https://www.flipkart.com/nokia-105-classic-without-charger/p/itm1f9b32d78f93f?pid=MOBGWZUWQHMSH52H&lid=LSTMOBGWZUWQHMSH52HDUZUOG&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_4_93&otracker=search&otracker1=search&fm=organic&iid=70bedb7b-da53-42c4-b756-b9064bf088ea.MOBGWZUWQHMSH52H.SEARCH&ppt=None&ppn=None&ssid=xd960f06680000001709927014979&qH=179b063c26bcaa74
69,369,"Nokia 105 Single SIM, Keypad Mobile Phone with Wireless FM Radio","<ul class=""_1xgFaf""><li class=""rgWa7D"">32 MB RAM | 32 MB ROM</li><li class=""rgWa7D"">4.5 cm (1.77 inch) Display</li><li class=""rgWa7D"">0MP | 0MP Front Camera</li><li class=""rgWa7D"">1000 mAh Battery</li><li class=""rgWa7D"">SC6531E Processor</li><li class=""rgWa7D"">1 Year Replacement Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories Including Battery from the Date of Purchase</li></ul>","1,599",25% off,4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/b/9/9/-original-imagqxtthanhp6wn.jpeg?q=70,https://www.flipkart.com/nokia-105-single-sim-keypad-mobile-phone-wireless-fm-radio/p/itm1e2206f816463?pid=MOBGQFVG9WPRN3TH&lid=LSTMOBGQFVG9WPRN3THKP7BSM&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_4_94&otracker=search&otracker1=search&fm=organic&iid=70bedb7b-da53-42c4-b756-b9064bf088ea.MOBGQFVG9WPRN3TH.SEARCH&ppt=None&ppn=None&ssid=xd960f06680000001709927014979&qH=179b063c26bcaa74
70,370,"realme 11x 5G (Midnight Black, 128 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">6 GB RAM | 128 GB ROM | Expandable Upto 2 TB</li><li class=""rgWa7D"">17.07 cm (6.72 inch) Full HD+ Display</li><li class=""rgWa7D"">64MP + 2MP | 8MP Front Camera</li><li class=""rgWa7D"">5000 mAh Battery</li><li class=""rgWa7D"">Dimensity 6100+ Processor</li><li class=""rgWa7D"">1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories</li></ul>","16,999",23% off,4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/w/s/3/-original-imagtqqdw4tnwjbh.jpeg?q=70,https://www.flipkart.com/realme-11x-5g-midnight-black-128-gb/p/itm07be1a2ff1a1b?pid=MOBGS2WFP7X8263G&lid=LSTMOBGS2WFP7X8263G7J1N1I&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_4_95&otracker=search&otracker1=search&fm=organic&iid=70bedb7b-da53-42c4-b756-b9064bf088ea.MOBGS2WFP7X8263G.SEARCH&ppt=None&ppn=None&ssid=xd960f06680000001709927014979&qH=179b063c26bcaa74
71,371,"POCO M6 5G (Polaris Green, 128 GB)","<ul class=""_1xgFaf""><li class=""rgWa7D"">4 GB RAM | 128 GB ROM | Expandable Upto 1 TB</li><li class=""rgWa7D"">17.12 cm (6.74 inch) HD+ Display</li><li class=""rgWa7D"">50MP Rear Camera</li><li class=""rgWa7D"">5000 mAh Battery</li><li class=""rgWa7D"">Mediatek Dimensity 6100+ Processor</li><li class=""rgWa7D"">1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories</li></ul>","12,999",26% off,4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/d/3/g/-original-imagy2v5ggthbvfe.jpeg?q=70,https://www.flipkart.com/poco-m6-5g-polaris-green-128-gb/p/itm860d3153d5d38?pid=MOBGXTV9KCCY984H&lid=LSTMOBGXTV9KCCY984HULQTAJ&marketplace=FLIPKART&q=mobile+&store=tyy%2F4io&srno=s_4_96&otracker=search&otracker1=search&fm=organic&iid=70bedb7b-da53-42c4-b756-b9064bf088ea.MOBGXTV9KCCY984H.SEARCH&ppt=None&ppn=None&ssid=xd960f06680000001709927014979&qH=179b063c26bcaa74
